DateTime	City	State	Shape	Duration	Summary	Posted	Coordinates
7/1/64 20:00	Omaha	NE	Disk	10 minutes	At dusk, we saw a saucer-shaped object that hovered silently for 5 minutes, then darted out of sight	4/16/05	41.2606887817,-95.9405899048	
1/25/64 20:30	Omaha	NE	Sphere	5 min.	Observing the first orbits of Echo 2 radar-reflective satellite through a 50 power telescope, I saw a "lesser light" perhaps spherical,	1/5/11	41.2606887817,-95.9405899048	
9/15/61 20:00	Wahoo	NE	Egg	5 minutes	Egg shaped craft near Wahoo, NE	2/1/07	41.2105407715,-96.6225662231	
6/1/59 22:00	Nelson	NE	Cigar	5 to 10 min	this was told to me from the man who seen the object. it was after a softball game in the summer of 1959. he was in the country going h	2/24/01	40.2020301819,-98.0673522949	
9/25/58 19:00	Phelps County (rural area)	NE	Disk	3 to 5 min	Big object approached across field at dusk, stopped nearby, then abruptly flew off.  ((NUFORC Note:  Two witnesses.  PD))	12/7/06	40.511100769,-99.4144973755	
6/1/58 22:30	Grand Island	NE	Circle	2-3 min.	Hovering craft 60-75' over roadway	2/22/02	40.9247398376,-98.3398971558	
7/1/56 16:00	Beatrice (14 mi SW of)	NE	Other	2 minutes	Large pale silver dome seen over a hill and also near the house of SE Nebraska farm.	7/13/05	40.265838623,-96.7474899292	
7/4/53 21:00	Ogallala	NE	Other	30-45 minutes	Bright white light with no sound, hovering, very fast when leaving at Lake McConaughy	12/12/09	41.1248283386,-101.718490601	
1/1/53	Nebraska (rural)	NE		10 min	This is an account told to me by my mother that happened in the early 50's. I was 4-5 years old and don't remember. She said we were tr	4/16/05	40.6771392822,-95.8589019775	
6/1/43 15:00	Nebraska	NE	Disk	10-20 min	My 94 yr. old grandmother, ((deleted)) described to me an encounter that occured in nebraska in about 1943. She was driv	12/2/00	40.6771392822,-95.8589019775	
