DateTime	City	State	Shape	Duration	Summary	Posted	Coordinates
12/3/06 22:00	Eldorado	AR	Other	hours	ufo blows up leaves void then returns to original white light.  ((NUFORC Note:  Possibly a sighting of Sirius.  PD))	12/7/06	36.3667446,-94.5349403	
11/30/06 04:00	Lake Village	AR	Triangle	3 min.	two air craft one known the other?  ((NUFORC Note:  Report appears to be unrelated to UFO activity.  PD))	12/7/06	33.3270413,-91.28595	
11/15/06 09:00	Mount Ida	AR	Changing	45 mins.	Large silver dome shaped object coming up between ridge ane mountain in back yard.  Once in the air changed to a cylinder shape. Change	2/1/07	34.550894,-93.630889	
11/9/06 19:50	Little Rock	AR	Unknown	Too Long	HTRUFOR's spotted everywhere.  ((NUFORC Note:  We, too, wish that the quality of many of the reports we receive were higher.  PD))	12/7/06	34.7464809,-92.2895948	
10/11/06 09:00	LittleRock	AR	Oval	10 minutes	The first object was shaped like an oval and appeared coming out the southwest traveling in an eastern direction this object appeared t	10/30/06	10/10/06 19:00	Unsure	AR	Fireball	a few seconds	Extreme sound with trails and orange red blue hues to it.  The trails were bright bright white.	12/7/06	10/3/06 20:15	Garfield	AR	Unknown	about 45 sec.	2 LIIGHTS OVER BEAVER LAKE.	10/30/06	36.4591283,-93.976741	
9/28/06 23:00	El Dorado	AR	Triangle	10 sec	We saw a kite shaped object with lights shaped like a V,no sound flew very low.	10/30/06	33.195964,-92.6834903	
8/19/06 21:00	Kibler	AR	Light	7 seconds	bright light over arkansas lock and dam 13	10/30/06	35.4048731,-94.199031	
8/15/06 00:30	Russellville	AR	Unknown	10 seconds	Line of red lights drifting  over south side of Crow Mountain	10/30/06	35.2760343,-93.138415	
8/7/06 05:10	Wynne	AR	Light	2 - 4 minutes	Fast moving light	10/30/06	35.2326946,-90.790229	
7/24/06 23:45	Searcy	AR	Oval	30 seconds	Two peach colored pointed-oval objects wobble over Searcy, Arkansas travelling due east.	10/30/06	35.2418795,-91.735131	
5/27/06 01:00	Pocahontas	AR	Oval	1 hour	Apparently intelligently controled objects spotted in Pocahontas Arkansas	7/16/06	36.2633538,-90.969427	
5/18/06 22:00	Fort Smith	AR	Circle	20 minutes	Orange lights seen from southern Fort Smith. Fort Chaffee military flares or UFOs ?	7/16/06	35.3859242,-94.3985475	
5/17/06 22:30	Littlerock	AR	Light	50 seconds	It came out of the east traveling north the object was bright orange but had some white light and the craft seemed to pulsate.	7/16/06	5/12/06 18:00	Little Rock	AR	Circle	30 seconds	Well i was standing in my back yard when i saw the object approach from the south traveling north at a very high rate of speed. The thi	5/15/06	34.7464809,-92.2895948	
5/9/06 16:00	Fayetteville	AR	Cigar	10 minutes	A red cigar-shaped UFO with a glow around it flys up into the sky	5/15/06	36.0625795,-94.1574263	
4/16/06 19:00	Little Rock	AR	Fireball	45-60 seconds	The four of us were stargazing after closing up the bookstore. When from the west we notice a object coming towards us at first we thou	5/15/06	34.7464809,-92.2895948	
4/15/06 23:00	Camp Albert Pike	AR	Unknown	2 minutes?	Strange light seen flying across sky actually 3 different lights.	5/15/06	4/9/06 21:00	Little Rock	AR	Light	1-2 min	Bright light	5/15/06	34.7464809,-92.2895948	
3/25/06 04:45	Summers	AR	Flash	4-5 sec	blue flash of light lit up the sky	5/15/06	35.9811927,-94.4916067	
3/25/06 04:45	Prairie Grove	AR	Flash	4-5 sec	blue flash of light that lit up the whole sky	5/15/06	35.9625813,-94.3252107	
3/3/06 06:00	Fayetteville	AR	Disk	seconds	saw it through my car sunroof, zipped away	5/15/06	36.0625795,-94.1574263	
2/23/06 20:00	Norfork	AR	Light	30 sec	Fast moving bright start-like object	3/11/06	36.2092898,-92.277639	
2/23/06 18:32	West Little Rock	AR	Light	4 minutes	Bright bulging light moving like hot air balloon on fire, except it reversed its course superfast!	3/11/06	34.7551,-92.3944	
2/15/06 06:00	Crumrod	AR	Disk		Driving alone at night , then very bright lights invade on you while driving	3/11/06	34.148716,-90.9817766	
1/27/06 19:00	Ferndale	AR	Unknown	2 hours	Strange cloud with pulsating greenish lights moving in a circular pattern within that cloud.	2/14/06	34.7789801,-92.5576604	
1/4/06 16:50	Little Rock	AR	Oval	5 or 6 seconds	Solid, orange ,oval shaped object seen moving through the sky. No noise or after effect accompanied it.	2/14/06	34.7464809,-92.2895948	
12/10/05 20:00	Maumelle	AR	Cigar	10 minutes	I own a on location skytracker searchlight service.   I was looking in the sky at the beams..right at sundown...as this was a newer mac	3/19/09	34.8524672,-92.39932	
10/22/05 21:10	Little Rock	AR		3-4 seconds	My name is Fritz Hughes, I live in Little Rock AR. On Oct.22nd 2005 at approximately 9:10 pm CDT I was out on our back patio smoking a	11/3/05	34.7464809,-92.2895948	
10/13/05 02:20	Siloam Springs	AR	Circle	3 min	Saw 3 round lights appearing to be surround in fog, 2 following each other, one to the east..heading north, one wen NNE.	10/20/05	36.1836346,-94.531996	
10/11/05 03:20	Siloam Sprngs	AR	Circle	3 min	Round light appeared to be surrounded by fog, approaced from south neaded NNE, changed speed, then turned sharply west.	10/20/05	10/8/05 12:00	Chester	AR	Oval	5 minutes	Shiny Silver Oval Object Over Chester, Arkansas	10/31/08	35.6776228,-94.177807	
10/8/05 02:00	Searcy	AR	Oval	3-4 minutes	A ovular/circular object flew by me towards the south, almost stopped, slowly traveled for a few minutes, shot away, and then came back	10/20/05	35.2418795,-91.735131	
10/7/05 21:19	Lowell	AR	Triangle		Triangular craft sighted in Lowell.	12/16/05	36.2562679,-94.152019	
9/29/05 20:45	Fayetteville	AR	Cigar	10 seconds	Ultra black, cigar shaped object streaks across night sky over Fayetteville, Arkansas	10/11/05	36.0625795,-94.1574263	
9/18/05 08:30	Snowball	AR	Oval		Gray Oval ,Bright orange square lights, viewed from open sky	10/11/05	35.9064651,-92.8218344	
9/10/05	Van Buren	AR			Forget about the UFO`S concentrate on what comes out of them check out  Van Buren Arkansas !!!!!!!!!!!!!	9/15/05	35.4250892,-94.2974332	
8/12/05 04:25	Fort Smith	AR	Oval	30 seconds	Oval lighted object made no noise as it rapidly flew overhead in sky.	9/2/05	35.3859242,-94.3985475	
8/5/05 00:00	Fayetteville	AR	Teardrop	three hours	seven craft of three different, unique shapes, observed over north fayetteville neighborhood.	6/20/11	36.0625795,-94.1574263	
7/14/05 23:00	Alma	AR	Light	20-25 seconds	A light going fast in a straight line & jagged to the left once & then dissappeared	9/2/05	35.482565,-94.233662	
7/14/05 00:00	Harrison	AR	Cross	32 min.	There were seven U.F.O. s that circled my house.	9/2/05	36.2429683,-93.11976	
7/5/05 04:30	Cane Hill	AR	Flash	5-10 minutes	Blue flash turning green and lights up entire sky	4/27/07	35.9000819,-94.4029917	
7/3/05 08:19	Conway	AR	Other		The ufo that i saw had left a light trail when it dissapeared.  ((NUFORC Note:  Student report.  PD))	5/15/06	35.0816025,-92.459273	
6/25/05	Decatur	AR	Changing	5 MIN	3 SHAPES SEEN MOVINGATHIGHOFSPEEDNORTHEAST	12/16/05	36.3391875,-94.458229	
6/8/05 22:15	Lowell	AR	Triangle	1+ minute	Large silent triangular craft sighted.	12/16/05	36.2562679,-94.152019	
6/5/05 01:30	Royal	AR	Light	3 or 4 seconds	Bright Blue/White Meteor-like Object Manuvering Over Arkansas	6/20/05	35.1153635,-92.0084787	
4/29/05 18:30	North Little Rock	AR	Triangle	5 minutes	Travelling home from Stuttgart, AR to North Little Rock, AR on US 65.  I had just passed into North Little Rock, AR city limits where U	5/11/05	34.7464809,-92.2895948	
4/28/05 02:00	Blytheville	AR	Changing	1 hour	Stationary hovering object that changed in color, shape and magnitude.	10/20/05	35.9325173,-89.905343	
4/26/05 22:30	Fort Smith	AR	Disk	30 minutes	6 circular objects seen over Ft. Smith @ 22:30 on April 26, 2005. Lights rotated ((NUFORC Note:  Possibly advertising lights??  PD))	5/11/05	35.3859242,-94.3985475	
4/17/05 05:15	Goshen	AR	Circle	2 secs	I spotted an orb heading NE,electric blue with a white ring around it.. It quickly dissappeared behind the clouds.	5/11/05	36.1042073,-94.003681	
4/16/05 07:00	Sherwood	AR	Sphere	15 minutes	5 spheres in NE direction of the sky	5/11/05	34.8354245,-92.208645	
4/14/05 23:00	Jasper	AR	Changing	45 min	it was kind of traingular/x shaped blue and red flashing lights hovering,  ((NUFORC Note:  Possible sighting of Sirius??  PD))	4/16/05	36.0073555,-93.192031	
4/13/05 21:30	Bentonville	AR	Light	thirty minutes	Something happening over Northwest Arkansas	4/16/05	36.3728538,-94.2088172	
4/11/05 23:15	Austin	AR	Fireball	2-3 seconds	The meteorite flashed brightly, then streaked across the sky for 2-3 seconds before going dark.	4/16/05	35.0078585,-91.989235	
4/2/05 05:00	Paragould	AR	Flash	4 minutes or  more	I was standing out side with my dog and caught a light flashing on the eastern sky in the distance.a red flashing light it darted side	4/16/05	36.0561632,-90.51485	
3/25/05 03:00	Rogers	AR	Rectangle	1 second	gliding wing with no running lights, silent, primitive with many ringlets ontop leading edge.	5/11/05	36.3173872,-94.151362	
3/9/05 19:23	Coal Hill	AR	Light	approx. 10 minutes	Return of orange lights in SW sky, different than previous sighting.	4/16/05	35.4367754,-93.665865	
3/1/05 19:50	Marked Tree	AR	Unknown	5 minutes?	2 Ufo's spotted in two week period, identical	4/16/05	35.5250777,-90.425691	
2/26/05 00:00	Jonesboro	AR	Disk	3 min	it was fast bright and round with a spoon shape in the front of it	3/11/06	35.8209707,-90.679225	
2/24/05 19:20	Coal Hill	AR	Light	30 minutes	Update to previous report of orange lights sighted in western Arkansas.	4/16/05	35.4367754,-93.665865	
2/24/05 19:20	Coal Hill	AR	Light	30 minutes	Sporatic, flare-like, orange lights lasting for 2-3 seconds at an azimuth of roughly 240 to 250 degrees at an altitude of 10 to 20 degr	4/16/05	35.4367754,-93.665865	
2/24/05 19:20	Coal Hill	AR	Light	30 minutes	Follow-up to report of orange lights sighted from Coal Hill, 02/24/05.Date 03/06/05. The acquisition of a detailed county map o	4/16/05	35.4367754,-93.665865	
2/14/05 09:30	Fort Smith	AR	Unknown	thirty minutes	it was like nothing of earth and it scared me shitless	2/22/05	35.3859242,-94.3985475	
12/26/04 04:00	North Little Rock	AR	Other	~1 - 2 hours	I remember being dropped off into my house.  I was so exhausted when I "fell" into my bed.	5/24/05	34.7464809,-92.2895948	
12/2/04 06:30	Pottsville	AR	Triangle	10 minutes	lights,qiuet,slow drift,,"whats all theses strang lights flying around".	12/3/04	35.2317013,-93.063781	
11/25/04 09:30	Fort Smith	AR	Circle	about 2 minutes	There were spinning lights and all of a sudden they just dissappered...wow.	5/24/05	35.3859242,-94.3985475	
11/7/04 06:18	Batesville	AR	Triangle	10 minutes	shiny object hangs in sky 10 mintues.  ((NUFORC Note:  Venus??  PD))	11/9/04	35.7676561,-91.622531	
11/5/04 23:20	Russellville	AR	Cylinder	8 sec	cylinder object flying silent just above tree tops	11/9/04	35.2760343,-93.138415	
10/20/04 21:00	Van Buren	AR	Disk	2 minutes	Large object with three huge orange shaped lights	10/27/04	35.4250892,-94.2974332	
10/18/04 00:00	Searcy	AR	Light	10 min	strange lights were "dancing" in the northe west corner of the sky.	10/27/04	35.2418795,-91.735131	
10/13/04 20:00	Mena	AR	Light	1 minute	More sightings of Pop/Traveling Stars in Mena, Akansas's night skies	10/27/04	16.5505,50.9879	
10/13/04	White Hall	AR	Triangle	5 minutes	ufo spoted near chemical weapons disposal base .	10/27/04	34.2734776,-92.100142	
10/5/04 21:00	Mena	AR	Light	a few seconds	Bright stars-like objects suddenly appear and them dim...bright star-like objects moving fast and then disappear	10/27/04	16.5505,50.9879	
10/4/04 20:00	Russellville	AR	Light	10 minutes	This is in response to a similar report from Pottsville, AR that occurred on 12/2/04. On two occasions, I've sighted a similar object i	12/14/04	35.2760343,-93.138415	
9/29/04 23:30	Batesville	AR	Light	4 min.	A bright orange glow floated upward like a balloon but faster than a nearby plane then vanished. My sister and I watched it dissapear.	10/27/04	35.7676561,-91.622531	
9/11/04 16:45	Little Rock (Lonoke)	AR	Triangle	20 minutes	Slow moving triangle over Little Rock, AR.	9/29/04	34.7464809,-92.2895948	
9/7/04 21:15	Fort Smith	AR	Triangle	2 Minutes	Strange Very Large Trianglar Craft Floating Across the Late Evening Sky Over Fort Smith, Arkansas 09/07/04	9/9/04	35.3859242,-94.3985475	
8/25/04 22:50	Social Hill	AR	Cigar	15 seconds	Cigar Shape flying north of the 92 mm on I-30 with a plane following.	9/1/04	34.3320363,-92.9132276	
7/23/04	Lonoke	AR	Changing	20 min.	on my way home, july23 2004 i followed a glowing light  to my driveway.	9/29/04	34.7899314,-91.907383	
7/21/04 00:00	Little Rock	AR	Triangle	5 min	low flying triangle yellow circular lights humming noise little rock	8/24/04	34.7464809,-92.2895948	
7/7/04 21:50	El Dorado	AR	Unknown	3-5 Sec.	7/7/04  Between 9:30-10:00 El Dorado AR  9:30-10:00  Unknown  3-5 seconds A large object with fire shooting from it.	7/25/04	33.195964,-92.6834903	
7/6/04 22:40	Paragould	AR	Changing	6 seconds	Dancing lights merge and seperate while traveling west to east in a matter of seconds.	7/8/04	36.0561632,-90.51485	
6/15/04 22:00	Clarksville	AR	Oval	2 minutes	I was outside on our deck with my wife looking for satellite's , sometimes we do this on really clear nights. after about 10 or 15 minu	5/24/05	35.4566994,-93.480811	
6/5/04 22:30	Jasper	AR	Triangle	30 seconds	Triangle formation of lights in the sky  ((NUFORC Note:  Report not inconsistent with U. S. Navy NOSS satellites.  PD))	6/18/04	36.0073555,-93.192031	
5/26/04 13:27	Westlake Village	AR	Disk	3 minutes	Strange very bright flashing disc over Thousand Oaks..	6/4/04	5/24/04 21:45	Hagarville	AR	Light	15 seconds	Orange light skips through sky near nuclear plant.	6/4/04	35.5156375,-93.3249015	
5/17/04 20:40	Batesville	AR	Light	4 minutes	Orange Pulsating light over Ramsey Mountain, Batesville, Arkansas on May 17th, 2004 at approximately 8:40 pm in the western sky.	6/4/04	35.7676561,-91.622531	
5/10/04 20:30	West Memphis	AR	Sphere	5 Min	I watched the sphere made a sharp left turn to the west while moving from the south to the north.	7/25/04	35.1530763,-90.198873	
4/16/04 11:00	Clarksville	AR	Changing	7min	three flying objects going fast in the sky in the middle of the day.	10/8/07	35.4566994,-93.480811	
4/15/04 22:11	Russelville	AR	Light	3-6 seconds	Multiple orange lights over a nuclear reactor.	4/27/04	4/15/04 21:55	I-40 West, mm 228	AR	Light	2 min.	Bright orange light changing to two dimmer white lights than back again.	8/11/04	36.8922,44.8568	
4/15/04 11:00	Russellville	AR	Cylinder	60 - 70 mins	Long Cylinder shaped with one end slightly larger than the other that also came to a point.	4/27/04	35.2760343,-93.138415	
4/7/04 22:00	Fort Smith	AR	Changing	26 minutes	My brother Jim whom is retired Air Force, thought he was showing me the north star, I went and got some binoculars and that is when we	4/27/04	35.3859242,-94.3985475	
3/14/04 20:30	Little Rock	AR	Unknown	1 hour	Large intensely bright object low in shy some distance away  ((NUFORC Note:  Venus.  PD))	3/17/04	34.7464809,-92.2895948	
3/7/04 22:00	Fountain Lake	AR	Light	25 min	A very bright aircraft hovering above the ground for about 25 minutes then it disappeared behind the mts.  ((NUFORC Note:  Sirius??)	3/9/04	34.6139439,-92.920208	
2/17/04 05:45	on highway	AR	Sphere	10 minutes	It was a very large red ball, no other lights, it looked like it was feeding.	3/2/04	2/7/04 12:00	Pottsville	AR	Cylinder	5.00 min	a cylinder seen hovering about 2 miles north of russellville at crow mountian at about 5 to 10000 ft. on feb 7 2004 . also seen bright	3/2/04	35.2317013,-93.063781	
12/28/03 09:00	Little Rock	AR	Triangle	10 sec	Triangler lights spotted 15 miles south of Little Rock	1/17/04	34.7464809,-92.2895948	
12/19/03 14:30	Hot Springs	AR	Other	:00.20 sec.	THE OBJECT WAS LONG LIKE A AIRPLAIN , BUT HAD NO WINGS, ONLY SMALL PROTRUTIONS. IT WAS ALL BLACK , WITH NO LIGHT REFLECTION. NO SOUND.	1/17/04	34.4987004,-93.0543461	
11/23/03 00:00	Cabot	AR	Formation	3mm	large fast  formation in the sky.	11/26/03	34.9767693,-92.02678	
11/19/03 02:30	Magnolia	AR	Triangle	30 Seconds	Triangle Craft spins overhead and then speeds away.	5/24/05	33.2777468,-93.226122	
11/18/03 23:45	Pine Bluff	AR	Light	7 seconds	light ufo seen on arkansas highway between Little Rock and Pine Bluff appearing to land in nearby woods.	12/9/03	34.2119858,-92.017653	
11/12/03 18:30	Arkansas (NE part, US Rt 67)	AR	Other	1-2 hrs	NE Arkansas Sightings	12/9/03	34.7503697,-92.5004364	
11/5/03 21:00	Weona-Harrisburg-Waldenburg	AR	Triangle	1-2	Trinangles and Meteors seen over Nortrheast AR.	11/26/03	35.5470255,-90.5976081	
11/4/03 00:00	Waldenburg/Harrisburg (between)	AR	Triangle		triangle aprox. 20 ft on each side with a large white light in the front, two blue flashing light on the back, and small red in center	11/8/03	11/3/03 05:30	Ashdown	AR	Other	30 seconds	A bright light followed by a hazy tail, wider at the end, with a smaller bright light at the end, hovered in place then moved quickly.	11/8/03	33.6744348,-94.126606	
11/1/03 15:30	Oil Trough	AR	Oval	unknown	The object apparently made no sound nor appeared to be moving in any direction	11/26/03	35.6139681,-91.4042982	
10/29/03 18:50	Russellville	AR	Triangle	
	Three Lights Form Triangle in Sky Near Russellville, AR on Evening of 10/29/03	11/8/03	35.2760343,-93.138415	
10/27/03 20:30	Hot Springs Village	AR	Triangle	30 minute	On October 27, 2003 was heading home from seeing friends in Hot Springs Village which is 8 miles Northeast of Hot Springs, AR.  The eve	10/31/03	34.6654759322,-93.0099964142	
10/24/03 02:29	Fort Smith	AR	Teardrop	for an hour now	quivering flashing object high and distant in the Northeast sky ((NUFORC Note:  We suspect a "twinkling" star.  PD))	10/31/03	35.3859242,-94.3985475	
10/23/03 23:00	Hot Springs	AR	Unknown	approx 5 min	Glowing clearlike color hovering over Lake Hamilton	10/31/03	34.4987004,-93.0543461	
10/22/03 20:00	Dover	AR	Unknown	5 hrs	To whom this may concern and please take seriously, We could not contact or find a no. to call.While looking at the northen star on 10/	10/31/03	35.4024911,-93.112731	
10/22/03 18:24	Centerton	AR	Sphere	5-10 seconds	Saw an object flying higher and faster than anything I've seen before, travelling in a straight line	10/31/03	36.3546564,-94.298026	
10/18/03 23:20	Bono	AR	Light	5 seconds	stationary blue/green orb quickly shot off to the South-Southwest	10/31/03	35.9085931,-90.797059	
10/18/03 03:30	Marion	AR	Light	1 minute	White lights race through the sky in clear daylight, fighters in persuit	10/31/03	35.1984228,-90.1600938	
10/17/03 02:45	Little Rock	AR	Other	15 seconds	about 2:45 am saturday morning, my boss and I were standing outside and talking. we saw a blue flash in the eastern sky that was simila	10/31/03	34.7464809,-92.2895948	
10/15/03 20:00	North Little Rock	AR	Changing	5 min	Huge object spotted over Batesville Pike road in North Little Rock Arkansas	10/30/06	34.7464809,-92.2895948	
10/15/03 18:45	Sheridan	AR	Cigar	10 min	It was a slim cigar shaped silver metal object (like a plane with no wings).  It had a orange glow-possible reflection from the sun.	10/31/03	34.321033,-92.442108	
10/15/03 11:30	Little Rock	AR	Circle	
	Circular white object seen over the Arkansas River	10/17/03	34.7464809,-92.2895948	
10/4/03 00:15	Augusta	AR	Triangle	1 minute	00:15 10/04/03  Augusta, Arkansas       Observed 3 stationary bright lights in the shape of a triangle.	10/17/03	35.2853811,-91.361693	
9/26/03 20:00	Dora	AR	Light	2 MINUTES	FAST MOVING BRIGHT LIGHTS SEEM TO COLLIDE IN THE SKY THEN DISAPPEAR	11/8/03	35.4598114,-94.4168808	
9/25/03 21:00	Newport	AR	Formation	45 minutes	V shaped Formation  over Newport, AR.	9/28/03	51.5877363768,-2.99835026264	
9/23/03 22:30	Sucsess	AR	Triangle	4minutes	triangle in shape two of the smaller ones went into one of the big ones and then they shot off in a westerly direction .I have pictures	10/7/03	9/22/03 21:30	Fort Smith	AR	Formation	15 minutes	a formation of five strange lights	9/24/03	35.3859242,-94.3985475	
9/22/03 20:00	Boonville	AR	Light	30-40 min	Two orange lights turning off and on opposite each other emitting smaller white lights and a jet like sound each time it turned on.	9/28/03	9/15/03 19:30	Ashdown	AR	Cigar		It was late afternoon in Ashdown AR when a cigar-like craft appeared in the sky. Me and my little sister witnessed it sit and dosappear	11/3/05	33.6744348,-94.126606	
9/13/03 17:06	Mountain Home	AR	Cigar	17:17pm	u.f.o. seen over mountain home ar.	9/17/03	36.3334004,-92.3723812	
8/28/03 21:04	Fort Smith	AR	Light	20 seconds	Bright Orange Lights with Rapid-Shift Right to Left	9/4/03	35.3859242,-94.3985475	
8/26/03 00:00	Fort Smith	AR	Oval	30 seconds	I was coming home from work around 12:00 pm Tuesday August 26, 2003.  When I saw 3 round lights in the sky.  Within another second or s	9/4/03	35.3859242,-94.3985475	
8/7/03 00:20	Charleston/Van Buren	AR	Light	2 Hours	((NUFORC Note:  Possible sighting of Mars.  PD))  A bright dancing light in the south-southeast sky.	8/28/03	7/30/03 02:41	Mena	AR	Triangle	20min	The object was of un known orgin	8/1/03	16.5505,50.9879	
7/26/03 22:55	Eureka Springs	AR	Light	15 seconds	White light increased in size and brightness and then shot off into space.	8/1/03	36.4108047,-93.745085	
7/26/03 04:00	Dardanelle (2 mi. from Logan, on Hwy. 22)	AR	Light	30-60 seconds	Moving ,blue star-like object changes to bright yellow, going form north to south.	8/1/03	35.2277094,-93.16733	
7/24/03 22:45	Conway	AR	Light	1.5 minutes	A dark object blocking out stars, with one dim light. Chasing a jetliner across the sky from south to north	8/1/03	35.0816025,-92.459273	
7/19/03 23:38	Pleasent Grove (near)	AR	Light	about 10 seconds	The wrong type of lights over the Dover Lights.	7/23/03	7/3/03 23:07	Fort Smith	AR	Triangle	three to five minutes	triangular shape and fireball in Arkansas	7/16/03	35.3859242,-94.3985475	
6/14/03	Knobel	AR	Unknown	unknown	The sign was a triple julia.	7/16/03	36.3201857,-90.602086	
6/8/03 22:00	Van Buren	AR	Light	3-5 minutes	Bright lights over Arkansas	6/10/03	35.4250892,-94.2974332	
5/14/03 02:00	Horatio	AR	Teardrop	2 minutes	I saw lights and looked out my window  looked out and saw two teardrop shaped aircrafts .	5/27/03	33.9408357,-94.355534	
5/11/03 18:30	Eureka Springs	AR	Cylinder	5 minutes	2 discs and 1 cylinder seen on 5-11-03 over Eureka Springs, AR	5/27/03	36.4108047,-93.745085	
5/7/03 02:00	Jonesboro	AR	Diamond	30 seconds	Diamond shaped fuselage with multiple red lights, sweepted wings with multiple white lights...amazing!	5/9/03	35.8209707,-90.679225	
5/4/03 21:00	Heber Springs	AR	Light	2 seconds	Two lights in a series formation traveling at about 200MPH with no sound at close proximaty.	7/16/03	35.500642,-92.032444	
4/26/03 07:00	El Dorado	AR	Circle	5 minutes	Eight Purple Circle like objects...Could it be a UFO?	5/2/03	33.195964,-92.6834903	
4/18/03 19:30	Royal	AR	Disk	10 minutes	We were taking pictures just before dark on a lake.We did not see objects until we downloaded pictures on our computer.	4/22/03	35.1153635,-92.0084787	
4/15/03	Hot Springs	AR	Oval	2 min.	Ovel shaped craft moving north east /no wings no sound Huge.	10/27/04	34.4987004,-93.0543461	
3/22/03 01:30	El Dorado	AR	Sphere	8 to 9 seconds	Spheres the night of Iraqi  invasion	8/24/04	33.195964,-92.6834903	
3/10/03 23:00	Doddridge	AR	Other	2 hours	Strange lights, and footprints	7/16/03	33.0917991,-93.9082356	
1/30/03 17:30	Hot Springs	AR	Circle	45 seconds	This sighting was probably not worth reporting except for the Shuttle disaster happening so soon after.	3/21/03	34.4987004,-93.0543461	
1/24/03 18:15	Fort Smith	AR	Circle	about 1 minute	Red light in sky	3/21/03	35.3859242,-94.3985475	
1/19/03 01:00	Conway	AR	Light	1 hour	At times it would "split up" although the second light never moved very far from the initial one.	1/22/04	35.0816025,-92.459273	
1/17/03	Jacksonville	AR	Circle	1 min	big bright object rising off the ground.	7/8/04	34.8793429,-92.131651	
1/16/03 21:00	Mountain View	AR	Light	not really sure	Bright white lights, numerous ones, like stars that shot across the sky from west to east in the evening.	3/21/03	35.8637256,-92.103941	
1/10/03 20:00	Huntsville	AR	Oval	5 seconds	It was an overcast night but the stars were just barely shining through.  My girlfriend and I were outside burning brush.  We were look	1/17/04	36.0781318,-93.7546368	
1/8/03 10:21	Daedanelle	AR	Triangle	10:25 (4 min.??)	triangle shape, one light on each end, hoovered, made no noise,looks like a picture thats on this web-site.	3/21/03	12/23/02 20:00	Rose Bud	AR	Other	2-5 seconds	bright green light falling from the sky	2/12/04	35.3252623,-92.08041	
12/17/02 23:00	Newport	AR	Egg	1 minute	Red Lights outline an object in the sky	11/26/03	51.5877363768,-2.99835026264	
12/8/02	Chimes	AR	Chevron	hour	Boomerang shaped objects in Arkansas	12/23/02	35.6981337,-92.7384985	
12/7/02 17:00	Booneville	AR	Unknown	30 seconds	The object did not look anything like a hilocopter or airplane...never seen anything like it before.	12/23/02	35.1395387,-93.91942	
11/30/02 21:45	Little Rock	AR	Chevron	15 seconds	Large, white/gray v-shaped object, flying silent..	12/23/02	34.7464809,-92.2895948	
11/12/02 18:30	Pocahontas	AR	Light	one hour	Jet chasing ball of light	11/16/02	36.2633538,-90.969427	
10/7/02 10:00	Camden	AR	Diamond	30 seconds	purple and green lights flew over	10/15/02	33.5671938,-92.846751	
9/23/02 18:12	Fayetteville	AR	Changing	2-3 minutes	Small white changing object seen flying curving path in blue sky.  Object seen straight overhead -followed to horizon.  6:14pm Arkansas	9/28/02	36.0625795,-94.1574263	
9/21/02 15:00	Monett	AR	Sphere		A white object raceing over Monett towards Manila	5/12/11	8/28/02 23:59	Peach Orchard	AR	Light	45 minutes	Midnight Sighting over Black River Refuge	9/6/02	36.2813357,-90.661114	
8/19/02 21:45	Hartford	AR	Unknown	5-minutes	Two horizontal rows of bright amber lights in the sky having no sound, after approximately 5 minutes they disappeared.	8/28/02	35.0234344,-94.379646	
7/28/02 01:30	Pocahontas	AR	Disk	1 hour	Moved right to left, Flickered orange, blue and green. With binoculars, we could see it was saucer shaped.	7/30/02	36.2633538,-90.969427	
7/27/02 16:00	North Little Rock	AR	Disk	2 minutes	we saw a saucer shaped object silver chrome like,bright sunlight bouncing off of it. hovering in place. my adult daughter and I  were h	7/30/02	34.7464809,-92.2895948	
7/19/02 22:00	Heber Springs	AR	Fireball	116 Hwy. 25	Not alot of motion.	8/16/02	35.500642,-92.032444	
6/20/02 00:00	Salem	AR	Circle	3 hours	Brillant object over baseball game for 2 hours	8/7/11	36.3710372,-91.822719	
6/6/02 22:30	Fort Smith (area)	AR	Sphere	3 minutes	My family and I were driving down a country road on our way home from visiting friends. My son and I were on the passenger side, ( fron	6/12/02	35.3859242,-94.3985475	
6/1/02 00:35	Cherokee Village	AR	Light	:02	Two lights, same spot, about one min. apart,one moveing east,one west.	6/12/02	36.2963198,-91.570227	
5/28/02 23:28	Little Rock	AR	Circle	10 seconds	orange light with other lights( up to 3) attached to the object,moving east to west at a high rate.	6/12/02	34.7464809,-92.2895948	
5/26/02 22:30	Bigelow	AR	Light	3 minutes	More strange events in skies of rural Ark	6/12/02	34.9981684,-92.63112	
5/26/02 22:16	Little Rock	AR	Light	5 seconds	bright light dims,disappears,then repeats the sequence once.	6/12/02	34.7464809,-92.2895948	
4/24/02 21:00	Leslie	AR	Sphere	1 minute	Two light spheres followed by three smaller ones	5/14/02	35.829679,-92.556121	
4/22/02 22:15	Dover	AR	Flash	25min	there were 4 objects first two were flashing three times per second  high alt.the trailing one caught the leader at a very high speed a	4/25/02	35.4024911,-93.112731	
4/17/02 20:20	Greers Ferry	AR	Unknown	25 min.	3 orange lights brighten then fade away aircraft in area observing also  UFO sighting  over lake in Ozarks	4/25/02	35.5675554,-92.168624	
