DateTime	City	State	Shape	Duration	Summary	Posted	Coordinates
8/8/07 02:20	Salt Lake City	UT	Light	40 minutes	stationary red and blue flashing lights in eastern Salt Lake City sky	8/14/07	40.7594985962,-111.88822937	
8/7/07 23:48	Tooele	UT	Fireball	5 -7 seconds	Very high, very fast, and in a unique shape.	8/14/07	40.5311317444,-112.29850769	
8/7/07 10:00	Lake Powell	UT	Oval	None	Bright Oval object over Lake Powell, Utah	10/8/07	37.5160369873,-110.739280701	
7/24/07 22:00	Escalante	UT	Unknown	5 minutes	I SAW A UFO,and I KNOW IT.	1/10/09	37.7703285217,-111.600517273	
7/17/07 19:30	West Jordan	UT	Sphere	30 seconds	12-15 Orbs in the sky just before a small storm	8/7/07	40.6067504883,-111.938751221	
7/13/07 20:00	Salt Lake City	UT	Oval	
	Two Cloud like Oval objects came out of the Clouds over the Wasatch Mountains, Salt Lake City, Utah!!!	8/7/07	40.7594985962,-111.88822937	
7/5/07 15:20	Mapleton (nearby)	UT	Oval	20 Seconds	Grey Oval over interstate 15, Utah County	8/7/07	40.1303901672,-111.578170776	
7/5/07 01:47	Sandy	UT	Triangle	15 seconds	Shadowy triangle that was invisible unless you were looking at it from a certain angle	11/28/07	40.5700798035,-111.895141602	
7/2/07 23:58	St. George	UT	Other	15 seconds	Walking home from the park when i saw...	8/7/07	37.1090698242,-113.583297729	
6/26/07 21:45	Orem	UT	Light	5minutes	Sattelite looking UFO stops suddenly	10/31/08	40.2980499268,-111.695411682	
6/18/07 04:45	Salt Lake City	UT	Fireball	5 SECONDS	Green Fireball in Salt Lake.	8/7/07	40.7594985962,-111.88822937	
6/15/07 21:07	Provo	UT	Oval	20 seconds	Silver or white blimp-shaped object went behind Wasatch Mountains and out of sight.	8/7/07	40.2337608337,-111.668510437	
6/13/07 07:35	Salt Lake City	UT	Cigar	unknown	Torpedo-like object in sky near State Street and I-80 in Salt Lake City, Utah	8/7/07	40.7594985962,-111.88822937	
5/1/07 15:00	Monument Valley	UT	Oval	one second	Strange object in Monument Valley, Utah *May 2007* Not detected by naked eye.	6/12/08	37.0028686523,-110.173942566	
4/17/07 21:00	Coyote Gulch (Escalante River) (southern Utah)	UT	Teardrop	4 sec	Teardrop shape pulse of light from stationary dot of light.	6/12/07	37.1849136353,-113.705749512	
3/11/07 13:30	Kamas	UT	Fireball	3hours	((HOAX??))  red light that was on the grond  that went fast in kamas ut	8/14/07	40.6431503296,-111.279693604	
3/9/07 21:30		UT	Circle	5-8 sec	Circles in triangle formation flying east to west, very fast over Orem Utah.	10/8/07	39.3237800598,-111.678222656	
3/9/07 06:45	Salt Lake City	UT	Light	4 seconds	Ball of orange light in morning sky over Salt Lake City	4/27/07	40.7594985962,-111.88822937	
2/13/07 22:30	Salt Lake City	UT	Flash	1 min	Odd flash of bluish-green light	2/24/07	40.7594985962,-111.88822937	
1/26/07 19:40	Provo	UT	Light	30 seconds	White light, glides silently across the night sky…  ((NUFORC Note:  Possible sighting of a satellite??  PD))	2/1/07	40.2337608337,-111.668510437	
1/19/07 23:45	Ogden	UT	Teardrop	3 minutes	((HOAX??))  The lights were really bright then they went really dim.....and dimmer....and dimmer	2/1/07	41.2223587036,-111.970458984	
12/27/06 20:30	St. George	UT	Fireball	5 to 7 sec	the object moved at speed from one place to enother,then stop exploited with green light	2/1/07	37.1090698242,-113.583297729	
12/26/06 19:00	St. George	UT	Fireball	5 seconds	A UFO was sighted by two people in St. George on 12/26/06	2/1/07	37.1090698242,-113.583297729	
12/11/06 19:40	Santa Clara	UT	Circle	3 seconds	green ball of light streaking across the night sky	12/14/06	37.1329193115,-113.653739929	
11/22/06 19:30	Scipio	UT	Disk	60 minutes	Circular disk blinking very brightly with a bluish tint sighted next to I-15 just north of Scipio, UT	12/7/06	39.249168396,-112.103942871	
11/22/06 01:00	Price	UT	Teardrop	30 min	Six hovering lights above price, utah.	12/7/06	39.6010093689,-110.81098938	
11/21/06 19:50	Elmo	UT	Cigar	10 Seconds	A long bright white cigar shaped object rose from the desert and shot off into the western sky	12/7/06	39.389591217,-110.818267822	
10/29/06 21:41	Sandy	UT	Teardrop	4 seconds	9:20 PM ish Sandy UT, noiseless craft blowing by - HELP - What the HELL?	10/30/06	40.5700798035,-111.895141602	
