DateTime	City	State	Shape	Duration	Summary	Posted	Coordinates
3/19/09 06:20	Waukee	IA	Unknown	2-3 minutes	pulsating, glowing orange object floating to the northwest of waukee, ia	4/14/09	41.6117095947,-93.885597229	
3/18/09 20:13	Webster City	IA	Light	10 secs	Fast moving light over nightime Webster city.	4/14/09	42.4693908691,-93.8164901733	
3/16/09 21:30	Dubuque	IA	Formation	10 seconds	Chain formation of objects at very high altitude and speed, changing to cluster formation as they moved.	3/19/09	42.499130249,-90.663269043	
3/15/09 23:00	Muscatine	IA	Triangle	20 seconds	Triangle object with 4 white lights silently flys through the sky very low to the ground.	12/12/09	41.4221115112,-91.0431671143	
3/14/09 23:30	Indianola	IA	Triangle	1or more hrs	triangular  flat shaped object,with lights blinking spantaneously.  ((NUFORC Note:  Possible sighting of Sirius??  PD))	3/19/09	41.3582687378,-93.5589599609	
3/5/09 06:45	Cedar Rapids	IA	Teardrop	pic	Two objects iin the sky above Cedar Rapids Iowa morning of 3/5/09	3/19/09	41.9763412476,-91.6737594604	
2/10/09 18:55	Hiawatha	IA	Other	3-5 seconds	Silent, colorless, tranluscent and of very large size flying at a elevation of 5000 feet.	3/19/09	42.0374717712,-91.6718215942	
2/2/09 09:00	Ottumwa	IA	Sphere	20 min	Bright white sphere pulsing to a amber color	3/19/09	41.0201187134,-92.4157409668	
1/23/09 19:00	Des Moines	IA	Oval	three hours	object first appeared to be aircraft with search lights on.  ((NUFORC Note:  Venus??  PD))	3/19/09	41.5897903442,-93.6156616211	
1/14/09 21:25	Perry	IA	Sphere	2 minutes	Red-orange light above horizon that rose slowly and zigzagged before disappearing.	3/19/09	41.8385505676,-94.1055221558	
1/2/09 19:45	Perry	IA	Flash	very short	Very fast moving light(green), south of Perry, IA	1/10/09	41.8385505676,-94.1055221558	
12/28/08 18:00	Langdon	IA	Triangle	12/28/08	Tringlar lights over Langdon	1/10/09	43.2131881714,-95.0900421143	
12/20/08 17:00	Iowa City	IA	Unknown	2 seconds	Bright opal colored flash in the sky oround Iowa City, Iowa on Dec. 20th 2008.	3/19/09	41.6578216553,-91.5265274048	
12/6/08 22:00	Ankeny	IA	Triangle		A bright light 10:25 faded out.	1/10/09	41.7318382263,-93.6052627563	
11/28/08 23:15	Sioux City	IA	Oval	2-3 Minute	Rounded UFO Near Grandview Park in Sioux City	1/10/09	42.4998092651,-96.4209365845	
11/25/08 18:30	New Hampton	IA	Light	15 minutes	2 HUGE BRIGHT STATIONARY LIGHTS IN THE SKY.  ((NUFORC Note:  Venus and Jupiter currently are prominent in the sw sky.  PD))	1/10/09	43.059261322,-92.3172073364	
11/21/08 03:00	Red Oak	IA	Teardrop	1-2 minutes	a teardrop	1/10/09	41.009311676,-95.232749939	
10/28/08 17:55	Iowa City	IA	Unknown	1.5 - 2.5 minutes	Late-Afternoon Object Not Depositing a Vapor Trail Unlike Several In-Vicinity Airliner Jets	10/31/08	41.6578216553,-91.5265274048	
10/25/08 22:30	Cedar Rapids	IA	Light	2 minutes	Red light dimming in and out across the clear night sky.	10/31/08	41.9763412476,-91.6737594604	
10/15/08 21:00	Hancock County	IA	Chevron	1 minute	About 7 lights in a V pattern moving across sky heading north, no sound, lots of other aircraft in the area after the lights left	3/19/09	43.0818405151,-93.7342910767	
10/7/08 22:00	Des Moines	IA	Triangle	10 MINUTED	WHILE I WAS DRIVING ON THE INTERSTATE I SAW 3 TRIANGLER UFOS OVER MY CAR.	10/31/08	41.5897903442,-93.6156616211	
10/2/08 20:00	Marshalltown	IA	Triangle	4-5 seconds	October 2, 2008  just after 8 p.m.  Marshalltown, Iowa,  saw a black triangular shaped object, with round green lights in  V  pattern	10/31/08	42.0497703552,-92.9080200195	
9/7/08 23:00	Council Bluffs	IA	Triangle	two minutes	Sighted black triangle with three white lights and one red.  Hovers, moves slowly, turns.  Little sound.	10/31/08	41.2577514648,-95.8512115479	
8/31/08 01:20	Waterloo	IA	Light	35 min	Over Waterloo viewed from Dewar and Oelwein	10/31/08	42.4930992126,-92.3421478271	
8/23/08 21:40	Fort Dodge	IA	Fireball	5 to 7 minutes	Strange pulsing fireball low on the horizon.	10/31/08	42.5015716553,-94.1776199341	
8/15/08 00:00	Urbandale	IA	Light	2 hours plus	Changing colors of lights above city.	10/31/08	41.6250495911,-93.7124328613	
8/4/08 21:30	Des Moines	IA	Fireball	15 seconds	Red light over Des Moines, Iowa vewed from Mitchellville, Iowa.	8/12/08	41.5897903442,-93.6156616211	
8/3/08 16:42	Sioux City	IA	Disk	30 seconds	Object seen within 1 Mile East of Grandview park in Sioux City(NorthSide). It travelled at about 400 ft in elevation in a N.E. directio	8/12/08	42.4998092651,-96.4209365845	
8/1/08 22:30	Des Moines	IA	Sphere	30 seconds	My brother and my mom were with me as we saw a ball of light moving Northwest through the sky. It only lasted about 40 seconds.	8/12/08	41.5897903442,-93.6156616211	
7/19/08 20:00	Solon	IA			These lights were visible in the early night time sky and witnessed by several observers prior to an advancing storm on 07/20/08 near S	8/12/08	41.8069610596,-91.492980957	
7/18/08 21:50	Waterloo	IA	Fireball	10 seconds	Flamelike UFO seen in Waterloo, IA	1/10/09	42.4930992126,-92.3421478271	
7/17/08 23:15	Urbandale	IA	Unknown	30 seconds	Five Intense Beams of Light	8/12/08	41.6250495911,-93.7124328613	
7/7/08 21:20	Eldridge	IA	Triangle	30-60 seconds	Small triangle shaped lights moving through sky.	8/12/08	41.6546783447,-90.583732605	
7/3/08 19:00	Atlantic	IA	Oval	10 min	07-03-2008 on a cloudless nite a star in sky above iowa moving in different patterns for 10 min	1/10/09	41.4039802551,-95.0137329102	
5/29/08 21:57	Solon	IA	Unknown	2 minutes	object hovering with two bright lights that made no noise and disappeared into a while puffy cloud type formation and glowed.	6/12/08	41.8069610596,-91.492980957	
5/20/08 21:30	Tama	IA	Light	FEW MINUTES	BRIGHT WHITE LIGHT MOVING ACROSS SKY SEEN ON THREE OCASSIONS	7/5/08	41.962059021,-92.5768280029	
5/20/08 01:00	Country Side	IA	Fireball		Two Brothers See Red Orbs Flying in Sky at Back Road CampSite.	10/10/11	41.5685081482,-93.7409591675	
4/25/08 23:51	Cedar Rapids	IA	Light	8 minutes	Two bright lights with about four or five smaller lights scattered near it dissapeared after being seen for around 8 seconds	6/12/08	41.9763412476,-91.6737594604	
4/7/08 22:30	Mediapolis	IA	Triangle	10 seconds	An object flying from the south slowed down near our house and then quickly flew toward the NW	6/12/08	41.007938385,-91.1659317017	
