DateTime	City	State	Shape	Duration	Summary	Posted	Coordinates
8/15/08 01:30	Hillsboro	WV	Light	1:30-2:39	Brilliant light hovers over mountain.  ((NUFORC Note:  Probably a star or planet, we suspect.  PD))	10/31/08	38.135219,-80.213529	
8/13/08 00:40	Summersville	WV	Circle	10 minutes	UFO vanishes within seconds after observing for 10 minutes upon aircraft approach!	10/31/08	38.317602,-80.885635	
7/30/08 09:06	Odd	WV	Triangle	2 Minutes	black triangular shaped aircraft photographed during the day.  ((NUFORC Note:  Object probably is a bat, or a butterfly.  PD))	10/31/08	37.5934493,-81.1939874	
7/22/08 05:00	Borderland	WV	Light	home	it lighted up our living room- also it can come in your house through the wall-or door and can get in your dreams-and also make you pre	8/12/08	37.7139892,-82.3090307	
7/11/08 20:50	Huntington	WV	Other		v shape brillant light in the sky	8/12/08	38.4192496,-82.445154	
7/4/08 22:50	Chester	WV	Light	15 mins.	Three UFOs in formation seen by many on the night of July 4, 2008 in Chester, WV.	8/12/08	40.6129238,-80.56273	
6/30/08 17:00	Huntington	WV	Cigar	5 mins	cigar shape objects came from the South heading toward the Ohio River to the North	5/12/09	38.4192496,-82.445154	
6/6/08 22:27	Gay	WV	Light	2 Min	White light going accross the sky horizontally at a rapid speed, then turned red and disapeared	6/12/08	38.1195328,-82.594668	
6/5/08 22:10	Parkersburg	WV	Circle	1 minute	Bright white light flying in the sky, hovering and diapeared before our eyes.  ((NUFORC Note:  Satellite??  PD))	6/12/08	39.2847843,-81.529283	
4/26/08 00:23	Seattle	WV	Triangle	5 seconds	Triangular craft speeds across the sky over Seattle!!	6/12/08	
4/17/08 22:15	Charleston	WV	Oval	30 minutes	statinary object,strange plasma lights that moved slowly from left to right, not airplane, maybe satelite	6/12/08	38.3498195,-81.6326235	
4/10/08 01:30	Glenville	WV	Sphere	3-4 minutes	Orage orb over Glenville WV	6/12/08	38.9276703,-80.72789	
3/27/08 20:00	Montcalm	WV	Circle	about 3 min.	Aircraft following a possible UFO?	3/31/08	37.3540054,-81.2525994	
3/16/08 21:30	Martinsburg	WV	Circle	1-2 minutes	I saw a red ball in the sky not that high off the ground and it dissapeared	3/31/08	39.4581569,-77.977678	
2/28/08 16:00	Huntington	WV	Disk	1.5-2minutes	I and my girlfriend watched a silvery luminous football shaped object.	3/31/08	38.4192496,-82.445154	
2/19/08 23:00	Falling Waters	WV	Light	23:18	Starlike object which dissapeared very strangely.	3/4/08	39.5592639,-77.8908301	
2/14/08 19:30	Rachel	WV	Light	40 seconds	Moving light gets swallowed up by the moon.	3/4/08	39.5184169,-80.3036952	
2/10/08 01:59	Parkersburg (outside of)	WV	Triangle	2 Mins.	2 Witness's  Saw A Stationary Object Hovering Near A Cell Phone Tower. "Object was Hugh" Changed from Red To  Amber Color "No Sound"	2/14/08	39.2847843,-81.529283	
2/5/08 06:00	Shephredstown	WV	Light	45 min.	I saw a bright light outside of my window.	3/19/09	
1/31/08 13:00	Willow Island	WV	Circle	2min.	Round silver ball above the Ohio river.	2/14/08	39.3584083,-81.3081715	
1/21/08 08:00	Ashton	WV	Sphere	3 minutes	2 UFOs in rural WV town moving in motions impossible by normal aircraft.	2/14/08	38.6242509,-82.1645889	
12/31/07 18:20	Daniels	WV	Light	30 minutes (approx.)	18:20 hours, 235 degrees southwest twinkling and moving object seen.	2/14/08	37.7431716,-81.1228751	
