DateTime	City	State	Shape	Duration	Summary	Posted	Coordinates
3/13/09 19:00	Portland	ME	Unknown	2 hours	Bright light moving slow at night!	4/14/09	43.6591415405,-70.256652832	
2/14/09 00:00	Smyrna Mills/Oakfield/Island Falls, and Patten	ME	Cigar	A few seconds	I personally, was driving home from a boyfriend's house while on the phone with him and noticed the sky light up bright blue for just a	3/19/09	
1/28/09 23:07	Wayne	ME	Light	4-5 minutes	Amphibious light in Wayne, Maine.	3/19/09	44.3483085632,-70.06640625	
1/27/09 23:30	Newport	ME	Oval	5 minutes	Strange U.F.O. space craft spotted over Newport Maine.	3/19/09	44.8352508545,-69.2727203369	
1/15/09 19:00	Holden	ME	Rectangle	4 min	Saw a greyish black stretched cube with rounded corners with bright white windows on it	3/19/09	44.7556800842,-68.6656188965	
12/29/08 21:29	Poland	ME	Fireball	3 Seconds	Meteor streaks from Newgloucster, over Poland towards Oxford. (Maine)	1/10/09	44.0635108948,-70.3969726562	
12/28/08 05:30	Fort Fairfield	ME	Other	15sec	I saw a star like object shoot stright up and dissiapere	3/19/09	46.7725410461,-67.8359985352	
12/5/08 22:45	South Hiram	ME	Teardrop	5 seconds	Green light over ice skating rink in south hiram Maine	1/10/09	43.8260917664,-70.8826904297	
11/7/08 21:20	Bangor	ME	Fireball	5-10 seconds	Fireball or "Flash-ball" maneuvers at low altitude - as seen and heard from backyard	1/10/09	44.8017082214,-68.7707672119	
10/25/08 01:27	New Gloucester	ME	Other	25 minutes	Bright light; large upright being.  ((NUFORC Note:  Student report.  Possible hoax.  PD))	10/31/08	43.956741333,-70.2703323364	
10/25/08 01:00	New Gloucester	ME	Light	30 minutes	Bright flash from the woods, followed by intense heat.	10/31/08	43.956741333,-70.2703323364	
10/15/08 19:00	Gardiner (near)	ME	Formation	2 minutes	Hovering object with odd light formation- UFO or blimp	10/31/08	44.2291793823,-69.7747497559	
9/7/08 23:00	Oakland	ME	Fireball	1 Minute	Green flash.  ((NUFORC Note:  Possible hoax?  PD))	10/31/08	44.5452194214,-69.7169723511	
8/31/08 01:00	East Machias	ME	Light	5 minutes	Flashing lights that approached each other and flew in a circle in Maine.	10/31/08	44.7509918213,-67.3667907715	
8/15/08 11:40	Portland	ME	Triangle	1 minute	Three white lights in a triangular pateren about 200 feet wide	10/31/08	43.6591415405,-70.256652832	
8/9/08 21:15	Sabattus	ME	Unknown	4 minutes	Fast high moving white lights in the clear night sky that disappeared from view.	8/12/08	44.1094512939,-70.0897674561	
8/5/08 20:25	Sangerville	ME	Circle	30 Seconds	yellow/white light seen from about three miles away	8/12/08	45.1641197205,-69.3570785522	
8/4/08 21:15	Rockland	ME	Light	3 minutes	Maine slow moving light	8/12/08	44.0975799561,-69.1290817261	
7/15/08 19:30	North Haven	ME	Disk	1 hour	On the night of July 15th 2008 eight unidentified crafts were seen drifting through the sky above the Fox Island Thoroughfare.	8/12/08	44.1289596558,-68.8754806519	
7/8/08 01:00	Sebago	ME	Sphere	15 minutes	Two Interacting Orbs Appear Over Sebago Lake	8/12/08	43.8670005798,-70.3330001831	
7/3/08 00:00	Gray	ME	Triangle		3 white-like bright lights in the shape of a triangle	7/5/08	43.8867797852,-70.3313293457	
5/25/08 21:57	Scarborough	ME	Triangle	25 seconds	A triangle shaped object with 3 yellow lights on bottom and a white light on each corner.	6/12/08	43.5898590088,-70.3360671997	
4/23/08 19:00	Augusta	ME	Teardrop	12 minutes	I saw a UFO	6/12/08	44.318031311,-69.7762069702	
3/26/08 13:07	Cape Elizabeth	ME	Disk	a couple of minuets	I didnt realize that i had seen a craft but i was reviewing some photos that I took and spoted a craft taken within the same minute.	1/10/09	43.5964202881,-70.2284698486	
2/20/08 23:00	Bethel	ME	Disk	30 minutes	I saw this sighting tonight as I looked up at the moon. It was is in the northeastern sky. Left and lower than the moon. I noticed that	3/4/08	44.4040794373,-70.7909317017	
1/28/08 00:00	Presque Isle	ME	Fireball	2 Minutes Or Less	Huge fireball emitting a white light that lit up the entire sky, falling at amazing speeds then dissapearing.	2/14/08	46.6816101074,-68.01537323	
1/18/08 19:05	Freeport	ME	Circle		Strange bright lights, red, and white, brighter then an airplane.	1/21/08	43.8555107117,-70.1058883667	
1/4/08 20:00	Leeds	ME	Triangle	hrs	It was flashing different colors such as blue green and red. The lights were in the shape of a triangle and when looked at through a te	1/21/08	44.3022994995,-70.1178512573	
12/10/07 17:00	Phippsburg	ME	Sphere	13 seconds	Burning bright orb with a plane above following it then it either burned up, crashed or just lit up when out of view	1/21/08	43.8672485352,-69.819152832	
12/7/07 12:00	Farmington	ME	Diamond	0:00	Nighttime rendevous turns into a UFO sighting	3/4/08	44.6698112488,-70.1505584717	
10/26/07 05:00	Otis	ME	Oval	45 min	Very bright oval shaped object silently moving up and down.	11/28/07	44.6727104187,-68.4263076782	
10/21/07 19:00	Bucksport	ME	Sphere	20 seconds	Moving sphere in the sky	11/28/07	44.5715484619,-68.7929382324	
10/2/07 21:30	Lubec	ME	Circle	15 seconds	Low flying  bright object appeared to zigzag  and hover.	11/28/07	44.8584594727,-66.9831008911	
9/5/07 13:00	York	ME	Circle	uknown	round object found on photo of Maine light house.	4/17/08	43.1440200806,-70.6511535645	
8/19/07 21:17	Dexter (in southern sky)	ME	Circle	3 minutes	two bright fast moving spheres near bangor  ((NUFORC Note:  ISS in formation with Space Shuttle??  PD))	10/8/07	45.0242118835,-69.2906188965	
8/16/07 06:30	Mars Hill	ME	Cylinder	15 min	Object was stationary for 10 min then dissappeared.	10/8/07	46.5161705017,-67.8667907715	
8/15/07 00:05	Bath	ME	Unknown	about 3 mins.	My wife and I were outside when we viewed a white sphere high up.  I first thought it was a satellite. It was moving in a east to west.	10/8/07	43.9130783081,-69.8141708374	
8/10/07 22:05	Lewiston	ME	Sphere	5 minutes	Multiple lighted spherical objects moving in a linear array from southern horizon to northern horizon.  ((NUFORC Note:  Lanterns.  PD))	8/14/07	44.0985488892,-70.2183532715	
8/10/07 22:00	Lewiston	ME	Formation	1-2 minutes	string of "orange flame" colored lights over Lewiston.  ((NUFORC Note:  Aerial lanterns, launched from a party at Bates College.  PD))	8/14/07	44.0985488892,-70.2183532715	
8/10/07 12:00	Hancock	ME	Cigar	2 minutes	Elongated cigar shape, translucent or transparent, controlled flight, no fuselage	10/8/07	44.5281906128,-68.2532119751	
8/4/07 21:00	Canaan	ME	Sphere	10  minutes	An fast flying ornage sphere, flaring brightly each time it made 90 and over 90 degree turns.  Seen by 8 people.	10/8/07	44.7618484497,-69.5626296997	
7/14/07 01:00	Greenville	ME	Light	10 Minutes	Bright light seen above horizon moving up and down erratically towards the northeast.	10/8/07	45.4587211609,-69.5917205811	
7/8/07 20:00	Damariscotta	ME	Circle	2-3 seconds	Bright white spherical object moved rapidly from east to west crossing river to the south of our home	8/7/07	44.0321083069,-69.5299987793	
6/14/07 22:15	St. George	ME	Triangle	10 minutes	3 bright lights in triangle formation hovering over St. George Maine 6/14/2007@22:10	8/7/07	44.0179100037,-69.1996002197	
5/8/07 23:00	Portland	ME	Light	5 minutes	Bright white light hovering near Portland International Jetport.  Object turns bright red and silver, then disappears within seconds.	6/12/07	43.6591415405,-70.256652832	
3/3/07 18:00	Mdison	ME	Circle	22:00	((HOAX))  One white and one blue	3/8/07	44.7991981506,-69.8793869019	
2/17/07 18:40	West Paris	ME	Rectangle	5 minutes	Transparent rectangle craft seen hovering for a few minutes	2/24/07	44.3266105652,-70.5675201416	
2/13/07 20:00	Kingfield	ME	Light	2 hours	Multiple sightings of lights in Franklin County, Maine.	2/24/07	44.9617195129,-70.1600875854	
