DateTime	City	State	Shape	Duration	Summary	Posted	Coordinates
1/19/09 19:45	Kaneohe	HI		15 Minutes	Intermittent flashing light, unmoving, near Western shoulder of Orion	3/19/09	21.4214000702,-157.803863525	
1/11/09 20:45	Haiku	HI	Light	15 minutes	Bright Light, moving left to right, and then right to left, and then dimming, disappearing, and then reappearing	3/19/09	20.9152908325,-156.322906494	
12/22/08 20:30	Kona	HI	Light	90 seconds	Bright light moving across the sky over Kealakekua Bay.	1/10/09	21.4990005493,-158.070007324	
10/25/08 21:00	Mililani (around)	HI	Chevron	2 min	UFO by Mililani and Wheeler Army Airbase Hawaii viewed from the freeway	1/10/09	21.4539203644,-158.007644653	
10/23/08 21:15	Honolulu	HI	Light	60 secs	Army  Blackhawk chases UFO over honolulu 10/23/08 9:15 pm	10/31/08	21.304769516,-157.85760498	
10/19/08 12:00	Hilo	HI	Sphere	10 mins	Object over Hawaii skys	1/10/09	19.7192401886,-155.081848145	
8/28/08 21:00	Hanalei	HI	Light	1:30	We saw six orange lights appear over Hanalei Bay, Kauaii	10/31/08	22.2026195526,-159.497558594	
8/11/08 19:30	Lahaina	HI	Circle	9 minutes	it was dusk and it appeared to be Jupiter, then we noticed this starlike object was only several hundred feet to our southeast and was	10/31/08	20.8781604767,-156.67767334	
7/28/08	Honolulu	HI	Cigar	15 min	Sightings I will write down everything I remember from that day. It was a Monday, 28th of July.  My daughter & I had errans to run that	8/12/08	21.304769516,-157.85760498	
7/18/08 21:30	Po'ipu	HI	Other	3 seconds	On Kauai, red then green glowing object falls from sky only 50 yards away from 250 feet up	8/12/08	21.8725795746,-159.450683594	
6/13/08 21:30	Honolulu	HI	Light	3 seconds	A florescent green light moving very rapidly from North to South.  Moving at approximately the speed of a meterite but much larger.	7/5/08	21.304769516,-157.85760498	
5/26/08 00:00	Honolulu	HI	Light	1 minute	Orange light over Hawaii Kai, Honolulu	6/12/08	21.304769516,-157.85760498	
5/19/08 19:30	Hilo	HI	Light	10 minutes	one thing to see one object, but three, where are they?	6/12/08	19.7192401886,-155.081848145	
4/27/08 21:00	Honaunau	HI	Fireball	10 minutes	10 to 20 lights in the sky above Honaunau, Hi 4/27/08	6/12/08	19.4257392883,-155.910644531	
4/27/08 19:00	Honaunau	HI	Formation	15 minutes	Unidentified orange lights maintaining  t he shape of a backwards question mark over the coast of the Kona coast of The Big Island ,	6/12/08	19.4257392883,-155.910644531	
4/27/08 19:00	Captain Cook	HI	Light	5 minute	lights in sky identified	6/12/08	19.4933109283,-155.917755127	
4/27/08 19:00	Captain Cook	HI	Light	5 minute	Lights seen by many, including DJ who announces location in sky.	6/12/08	19.4933109283,-155.917755127	
4/4/08 09:30	Maui	HI	Triangle		I was in Maui Hawaii for a vacation. I was on the deck of our condo around 9:30 at night looking at the stars and i saw i oddly bright	6/12/08	20.9370002747,-156.604995728	
2/18/08 19:15	Kapaa	HI	Light	30 seconds	My wife and daughters went outside to look at the moon and she said to me "there are two ufo's flying over.My three year old said,"dadd	3/4/08	22.0770606995,-159.317062378	
1/22/08 18:00	Wahkiki	HI	Unknown	unknow	Walking on the beach took pictures of sunset. Two different days. See attached picture	2/14/08	21.2832298279,-157.830474854	
12/21/07 19:14	Honolulu	HI	Unknown	2 minutes	On the evening of December 21, 2007, I was driving on Interstate H-1 on the island of Oahu.  The incident occurred at approximately 7:1	3/4/08	21.304769516,-157.85760498	
12/3/07 22:30	Kihei	HI	Light	10 seconds	Two mysterious silent lights flying along the shorline with very fast,precise, sporatic movements !!!!!!!!	3/4/08	20.782119751,-156.463119507	
12/1/07 12:00	Kailua	HI	Changing	22 days ongoing	Ongoing daily photography of UFO's invisible to naked eyes over Kaneohe, Hawaii .	3/4/08	21.3965702057,-157.740066528	
11/12/07 22:00	Kaanapali	HI	Circle	2 min	Small light bouncing in the sky and entering the ocean at night in Maui.	11/28/07	20.9249401093,-156.692749023	
10/14/07 16:00	Honolulu	HI	Light	10 seconds	My family and I were driving home from the North Shore of Oahu where we spent the day on the beach, I had gotten a new digital camera 7	3/31/08	21.304769516,-157.85760498	
10/1/07 20:00	Ewa Beach	HI	Light	10 minutes	Lights flickering in the sky.	10/8/07	21.313949585,-158.008666992	
9/29/07 00:00	Lihue	HI	Light	2 mins	Green light moves in akward movements	10/8/07	21.9748897552,-159.368591309	
8/28/07 01:00	Keaau	HI	Light	5 MIN	Big Island of Hawaii while watching the lunar eclipse, witnessed a large glowing ball darting in the sky	10/8/07	19.6205692291,-155.038146973	
8/26/07 19:15	Honolulu	HI	Light		Stationary star-like object shrinks to a pinpoint and vanishes.  ((NUFORC Note:  Possible sighting of Iridium satellite??  PD))	10/8/07	21.304769516,-157.85760498	
8/21/07 23:30	Ewa Beach	HI	Fireball	3 seconds	Spherical high altitude explosion and flash of light over Ewa Beach	10/8/07	21.313949585,-158.008666992	
6/15/07 20:00	Maui	HI	Unknown	1hour	starlike object  moves down  from the top of west maui ,mts -emits circular brite glowing lite   ((NUFORC Note:  Venus??))	8/7/07	20.9370002747,-156.604995728	
5/28/07 23:30	Kea'au	HI	Flash	10 min.	Power outage, witnessed a transformer blow out, then 3 bright green flashes filled the entire sky.	6/12/07	19.6205692291,-155.038146973	
5/28/07 23:30	Pahoa	HI	Flash	10 seconds	3 Green Illuminating Flashes and power outage	6/12/07	19.4946899414,-154.948104858	
5/5/07 20:25	Kaneohe	HI	Light	15 min.	Large, bright, non-twinkling, stationary light we thought was a planet was completely gone 15 min. later.  ((NUFORC Note:  Venus?? PD))	6/12/07	21.4214000702,-157.803863525	
4/27/07 20:45	Kanehoe	HI	Other	10 seconds or less	Observation position was latitude 21° 28' 4.26", longitude -157° 51' 3.06".	6/12/07	21.4214000702,-157.803863525	
4/27/07 20:45	Kaneohe	HI	Sphere	10-15 seconds	reddish star like craft	6/12/07	21.4214000702,-157.803863525	
4/13/07 21:00	Napili Bay (Maui)	HI	Rectangle	3-5 seconds	A couple vacationing in Napili, Maui noticed a bright rectangular blue green obj. with a orange colored tail streaking across the sky.	4/27/07	20.9964256287,-156.667785645	
3/20/07 23:16	Pearl Harbor	HI	Fireball	1 to 2 seconds	Fireball in Hawaii	4/27/07	21.3438892365,-157.975006104	
3/4/07 16:00	Maui	HI	Cylinder	20-30 seconds	silver cylinder about 100-150 feet long appears overhead	1/10/09	20.9370002747,-156.604995728	
