DateTime	City	State	Shape	Duration	Summary	Posted	Coordinates
11/5/05 23:00	Cranston	RI	Unknown	10 minutes	we were inside our house and heard several loud jet like sounds that would stop and then start up agan (exactly like the noises posted	11/8/05	41.7788391113,-71.435218811	
11/1/05 23:00	Jamestown	RI	Light	2-3 minutes	Lights in the november sky	11/8/05	41.4936714172,-71.3764877319	
10/2/05 17:30	Providence	RI	Changing	5 minutes	White tear drop shaped object that was visible to the naked eye that I noticed after an aircraft flew overhead.	10/11/05	41.8238716125,-71.4119873047	
9/12/05 22:45	Cumberland	RI	Unknown	2 minutes	In line strobe lights over Cumberland, RI	10/11/05	41.8484992981,-71.4371795654	
7/4/05 23:00	Warwick	RI	Circle	3 hours	Circles near Quonsett point-seen @ oakland beach Warwick Rhode island	7/13/05	41.698589325,-71.4616775513	
6/30/05	Johnston	RI	Triangle	10 MINUTES	((HOAX??)) As my friend and I were driving home late one night, I was staring out at the window gazing at the stars when I noticed one.	5/12/10	41.8380661011,-71.524230957	
6/5/05 11:35	Lincoln	RI	Other	:20	The spheres never moved, only changed colors then faded away.	6/20/05	41.7200393677,-71.2643890381	
4/24/05 19:45	Pawtucket	RI	Changing	
	Unidentified falling object/light	5/11/05	41.8792190552,-71.3824768066	
4/14/05 20:30	East Greenwich	RI	Triangle	1-2mins	Triangular ship, stationary, black body, white lights on the three corners and a blinking red/white strobe dead center.	4/16/05	41.6605300903,-71.4499664307	
3/13/05 23:00	Cranston	RI	Triangle	2Minutes	At 11pm Est I was driving my girlfriend home on Phoenix Avenue toward the free way exit  to travel 95 North.In the sky at first loo	5/11/05	41.7788391113,-71.435218811	
2/1/05 20:30	Scituate	RI	Light	long	Has anyone else in RI, CT or MA seen this?	2/8/05	41.8325996399,-71.5905303955	
1/8/05 00:15	Cumberland	RI	Triangle	0:10	Triangular craft hovered for awhile, then shot off northward	1/11/05	41.8484992981,-71.4371795654	
1/2/05 20:00	Pawtucket	RI	Circle	~5 min	sphere hummed overhead while flashing red and blue - slowly departed to the east, into South Attleboro / route 95	1/11/05	41.8792190552,-71.3824768066	
12/13/04 20:35	Exeter	RI	Light	less than a second	unusual light in sky	12/14/04	41.5774612427,-71.5383300781	
12/2/04 17:30	West Greenwich	RI	Triangle	1min30sec	My co-worker told me I should report this on this site. This is the first time I have seen this. Myself and my fiend just fininshed a d	12/3/04	41.6380805969,-71.7518386841	
11/16/04 21:00	Newport	RI	Triangle	4 min	11-16-04 On this night both the anniversary of my fathers death and the birth of my grandfather I had an intense UFO experience. While	10/30/06	41.4921188354,-71.3113479614	
9/7/04 04:45	Providence/Warwick	RI	Formation	18+minutes	Colorful lights seen over Providence/Warwick-did you see this?  ((NUFORC Note:  We suspect Venus.  PD))	9/9/04	41.7114868164,-71.5018157959	
9/1/04 20:34	Providence	RI	Egg	2 Minutes	Two Oval/Egg shaped objects over Providence sky	9/9/04	41.8238716125,-71.4119873047	
8/31/04 21:00	North Kingstown	RI	Light	5 minutes	blurry bar of light in western sky ((NUFORC Note:  Missile launch from Cape Canaveral.  PD))	9/9/04	41.5539894104,-71.4680023193	
8/26/04 22:13	Westerly	RI	Triangle	1 minute	black triangle over chopper and house in RI	9/1/04	41.3772544861,-71.8275527954	
8/16/04 21:28	Scituate	RI	Light	5 minutes	Light, moving up down and left to right  ((Possibly Jupiter??))	8/24/04	41.8325996399,-71.5905303955	
8/15/04 03:30	Cranston	RI	Formation	20+ minutes	Saw a formation of crescent-shapped objects over suburban neighborhood.	3/31/08	41.7788391113,-71.435218811	
8/8/04 23:00	Johnston	RI	Disk	2 minutes	ufo over rhodeisland the real deal .	2/14/06	41.8380661011,-71.524230957	
7/15/04 13:30	North Kingstown	RI	Other	1 minute	object came down from clouds and moved around general area of my back yard, then went off in same manner it came in.	7/16/06	41.5539894104,-71.4680023193	
7/3/04 12:30	South Kingstown	RI	Cigar	2 seconds	Cigar shaped object flashes twice	7/25/04	41.5539894104,-71.4680023193	
6/11/04 01:50	Pawtucket	RI	Other	10 min	The aircraft was hovering in the sky and then another one came and got next to it and they jsut dissapeared	6/20/05	41.8792190552,-71.3824768066	
3/15/04 19:44	Harrisville	RI	Light	5 seconds	light shoots straight arcross sky in about 5 seconds	3/17/04	41.9697418213,-71.6598892212	
3/15/04 19:30	West Warwick	RI	Egg	appr 15 sec	IT WAS A CLEAR NIGHT AND A EGG SHAPED OBJECT WITH A LUMUNOUS GLOW BEHIND IT WENT HORIZONTALLY ACROSS THE SKY FROM WEST TO EAST	3/17/04	41.708278656,-71.5224685669	
2/16/04 12:30	Interstate-95	RI	Light	2 min	Bright light in sky over CT	3/2/04	41.5744094849,-71.5449371338	
1/20/04 14:30	Cranston	RI	Unknown	1 hour	Loud noise like a jet engine that went off and on for an hour making strange sounds.	8/11/04	41.7788391113,-71.435218811	
1/18/04 12:30	Glocester	RI	Teardrop	4-5 minutes	Small black object moving through woods.	1/22/04	41.9000015259,-71.6333007812	
10/31/03 22:00	Wakefield	RI	Triangle	2 minutes	Large triangular object flying fairly low over Route 1 in wakefield Rhode Island on Halloween.  4 large white lights.	11/8/03	41.4388389587,-71.4907913208	
10/23/03 10:15	South Kingstown	RI	Unknown	2 seconds	Loud explosion heard along southern Rhode Island coast.	10/31/03	41.5539894104,-71.4680023193	
10/3/03 12:50	Coventry	RI	Formation	1 minute	a triangle formation of crafts	10/7/03	41.7016601562,-71.5920791626	
9/15/03 22:30	North Kingstown	RI	Formation	5 secs	I watch for satelites and this night I saw what appeared to be 3 flying in an irregular triangle formation in the Northeast sky at abou	2/22/05	41.5539894104,-71.4680023193	
8/21/03 21:29	Atlantic Ocean	RI	Unknown	10 minutes	Ufo sighting 17 miles into the atlantic ocean	9/9/03	41.5744094849,-71.5449371338	
7/19/03 22:10	Scituate	RI	Oval	45-60 seconds	while at Seagrave (Amateur Astronomy) Observatory on Peeptoad Road, Scituate,Rhode Island,noticed on the western horizon a turquoise br	7/23/03	41.8325996399,-71.5905303955	
7/15/03 00:30	West Greenwich, East Greenwich, West Warwick, Warwick	RI	Disk	About 12-15 Minutes	Craft follows our car up the highway for at least 10 minutes then takes off when we change direction and speed abruptly.	4/27/04	41.6919898987,-71.4106063843	
7/1/03 22:00	coventry	RI	Changing	3 minutes	energy wings that took up the whole sky breaking into three small white lights and jetting off- no sound what so ever	10/30/06	41.7016601562,-71.5920791626	
3/16/03 21:00	Portsmouth	RI	Fireball	five minutes	Vary large glowing object with a red blinking light beneath the bright round yellow/orange glowing light	3/21/03	41.5887908936,-71.2531890869	
12/24/02 16:00	Providence	RI	Sphere	2 minutes	A cold winter evening.  I was walking the dog through the woods when all of the sudden I saw 3 sphere like shapes floating about 10 yds	12/16/05	41.8238716125,-71.4119873047	
11/28/02 05:00	Cumberland	RI	Disk	35 minutes	Disk Shaped Revolving Lights in the Sky	12/23/02	41.8484992981,-71.4371795654	
6/25/02 22:00	Westerly	RI	Light	five minutes	traveling at fast speeds as high as the stars on a clear night then gone out of sight	7/26/02	41.3772544861,-71.8275527954	
4/10/02 09:00	Coventry	RI	Formation	00:37	It was scary!	4/25/02	41.7016601562,-71.5920791626	
3/17/02 20:30	Richmond	RI	Light	1 minute	A light followed me home and then dissapeared!	4/8/02	41.7615394592,-71.418258667	
2/9/02 13:30	Barrington	RI	Fireball	5 sec	My wife and I were on the East Bay Bike Path near Barrrington RI where we had just stopped riding for a moment.  I was looking down and	2/22/02	41.7401504517,-71.3082885742	
11/11/01 23:40	Cumberland	RI	Triangle	ongoing	On the evening of Nov 11th I was in my backyard with my dog and noticed how beautiful and clear the sky was.  When I looked to my left 	11/20/01	41.8484992981,-71.4371795654	
9/6/01 22:45	Lincoln	RI	Disk	2-3 minutes	The whole bottom was a bright white light and around the perimeter was a single strip of colored blinking lights.	10/12/01	41.7200393677,-71.2643890381	
8/15/01 02:30	Bristol	RI	Unknown	1 min	Dark shape with burnt orange glow near Bristol RI	3/11/03	41.669921875,-71.2763671875	
7/30/01 22:00	Jamestown	RI	Light	5 minutes	Object resembling airplane light blinked in random patterns, moved strangely, then very quickly for a sec., turned red and dissappeared	8/5/01	41.4936714172,-71.3764877319	
7/29/01 21:00	Interstate 95	RI	Triangle	5 minutes	Still triangle with 3 points of light	8/5/01	41.5744094849,-71.5449371338	
7/15/01 04:30	Smithfield	RI	Light	5 minutes	First noticed what appeared to be a very brilliant star in the western sky, reddish colored, like the planet Mars might appear.  After 	8/5/01	41.9217987061,-71.5529022217	
7/4/01 21:10	Narragansett	RI	Rectangle	30 seconds	AT dusk, while watching fireworks displays in the area, we were setting off a few fireworks on a cliff by the ocean shore. We observed 	8/5/01	41.4316902161,-71.4562301636	
3/20/01 19:30	Portsmouth	RI	Chevron	30 seconds	Chevron shaped object seen in Rhode Island sky on night of Vernal Equinox.	4/1/01	41.5887908936,-71.2531890869	
1/28/01 09:30	East Providence	RI	Other	3 to 4 mins	2 VERY BRIGHTLY lit craft were observed flying in clear, sunny skies, and one became stationary; both were at high altitude.	2/18/01	41.8196983337,-71.375831604	
1/17/01 23:22	West Warwick	RI	Circle	4 min.	Large, circular object with a ring of flashing red  and white lights zigzag in night sky.	2/18/01	41.708278656,-71.5224685669	
